id,name,type,address,lat,lon,phone,accepts,pets,sobriety,id_required,referral_required,sex_offender_ok,reports_to,curfew,max_stay,belongings,accessibility,languages,cost,hours,intake_hours,seasonal,capacity_signal,last_verified,verified_by,method,flag,notes
kootenai-id-overture-dd0c5e3f,Canvas Food Pantry - Food Distribution Center,meal,"2200 N 7th St, Coeur D Alene",47.697418212890625,-116.77489471435547,12086675481,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.healthandwelfare.idaho.gov
kootenai-id-overture-3602f8c7,Heritage Health Street Medicine + Community Outreach Services,shelter,"109 E Harrison Ave, Coeur D Alene",47.68663787841797,-116.78547668457031,12082920303,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.myheritagehealth.org
kootenai-id-overture-21cf0329,3rd Avenue Marketplace (Formerly Post Falls Food Bank),meal,"1215 E 3rd Ave, Post Falls",47.70851135253906,-116.9294204711914,2087730139,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.3rdavenuemarketplace.org/
kootenai-id-overture-5d814a8b,Spirit Lake Food Bank,meal,"32154 N 4th Ave, Spirit Lake",47.96479797363281,-116.87001037597656,+12086233107,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://spirit-lake-food-bank.hub.biz/
kootenai-id-overture-fb4e1413,Community Action Partner - Coeur D'alene - Food Distribution Center,meal,"4144 W Industrial Loop, Coeur D Alene",47.727783203125,-116.83604431152344,12087703018,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.cap4action.org
kootenai-id-overture-e87a778b,The Guardians Foundation,shelter,"2600a, E Seltice Way #122, Post Falls",47.71047592163086,-116.91350555419922,+12084491210,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.gofundme.com/7nnre4
kootenai-id-overture-8cd97a01,Idaho Youth Ranch Post Falls,shelter,"1600 W. Seltice Way, Post Falls",47.71601486206055,-116.96977996826172,2087731038,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.youthranch.org/post-falls?table=678024&location=5605138362
kootenai-id-overture-9d35587a,Idaho Youth Ranch Outlet Store,shelter,"6240 E Commerce Loop, Post Falls",47.70346450805664,-116.86471557617188,2086665680,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.iyrthriftstores.org/post-falls-outlet
kootenai-id-overture-097ac1fb,Rathdrum Food Bank,meal,"8027 Main St, Rathdrum",47.81155776977539,-116.89636993408203,+12086873696,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://healthandwelfare.idaho.gov/food-banks-food-sites-and-food-pantries/rathdrum-food-bank-0
kootenai-id-overture-04a8bacd,Idaho Youth Ranch Thrift Store,shelter,"1600 E Seltice Way, Post Falls",47.710121154785156,-116.92375946044922,2089810162,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.iyrthriftstores.org/post-falls
kootenai-id-overture-5a8b29d2,Idaho Youth Ranch Thrift Store,shelter,"845 N 4th St, Coeur D Alene",47.68151092529297,-116.78124237060547,2086641736,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.iyrthriftstores.org/coeur-dalene
