id,name,type,address,lat,lon,phone,accepts,pets,sobriety,id_required,referral_required,sex_offender_ok,reports_to,curfew,max_stay,belongings,accessibility,languages,cost,hours,intake_hours,seasonal,capacity_signal,last_verified,verified_by,method,flag,notes
boise-city-overture-20a15b66,Meridian Food Bank,meal,"133 W Broadway Ave, Meridian",43.609764099121094,-116.39579010009766,+12088885102,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://meridianfoodbank.org/donate/
boise-city-overture-c15bfb1c,Corpus Commons (AKA Corpus Christi House),shelter,"525 S Americana Blvd, Boise",43.61823272705078,-116.21613311767578,+12084260039,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.corpuscommons.org/
boise-city-overture-b450681f,Middleton Food Pantry,meal,"307 E 1st St, Middleton",43.70747375488281,-116.6193618774414,+12085853748,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.middletonfoodpantry.org/
boise-city-overture-c4dc5d55,Idaho Youth Ranch Outlet Store,shelter,"5465 W Irving St # 100, Boise",43.61479949951172,-116.2490005493164,+12083456724,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.iyrthriftstores.org/boise-computer
boise-city-overture-209e5999,Idaho Youth Ranch Thrift Store,shelter,"5520 E Franklin Rd, Nampa",43.605525970458984,-116.5038833618164,+12084425216,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.iyrthriftstores.org/nampa-franklin
boise-city-overture-d021ec8c,Supportive Housing,shelter,"1201 Garfield St, Boise",43.589759826660156,-116.19644165039062,+12084291478,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.shipinc.org
boise-city-overture-1ade296d,Jesse Tree,shelter,"1121 W Miller St, Boise",43.6142463684082,-116.2118148803711,+12083839486,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.jessetreeidaho.org
boise-city-overture-7468f9ad,Idaho Youth Ranch Thrift Store,shelter,"1417 W Main St, Boise",43.61952590942383,-116.2116928100586,+12083432506,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.iyrthriftstores.org/boise-main
boise-city-overture-e9c9ef02,Good Samaritan Home,shelter,"3501 W State St, Boise",43.637996673583984,-116.23285675048828,+12083436051,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.goodsamaritanhomeboise.org/
boise-city-overture-0e4c57e7,Idaho Youth Ranch Thrift Store,shelter,"10448 W Overland Rd # 1374, Boise",43.591552734375,-116.31208038330078,+12083751242,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.iyrthriftstores.org/overland
boise-city-overture-bd5ffa5e,The Idaho Foodbank,meal,"3630 E Commercial Ct, Meridian",43.61030578613281,-116.34876251220703,+12083369643,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://idahofoodbank.org/
boise-city-overture-6b0811b6,Valley Women and Children's Shelter,shelter,"869 W Corporate Ln, Nampa",43.59584045410156,-116.5916976928711,+12084750725,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://boiserm.org/facilities/valley
boise-city-overture-903325e2,Idaho Youth Ranch Thrift Store,shelter,"1031 Caldwell Blvd, Nampa",43.59882354736328,-116.59486389160156,+12084662776,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.iyrthriftstores.org/nampa-caldwell
boise-city-overture-7e54f00d,Idaho Youth Ranch Thrift Store,shelter,"300 W State St, Eagle",43.6959114074707,-116.35731506347656,+12089399107,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.iyrthriftstores.org/eagle
boise-city-overture-bb89f23f,Kuna Food Bank,shelter,"679 S Best Business Ave, Kuna",43.48206329345703,-116.40868377685547,+12089224745,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.kunafoodbank.org/
boise-city-overture-6dd07696,City Light Home For Women,shelter,"1404 W Jefferson St, Boise",43.621734619140625,-116.2082748413086,+12083689901,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://boiserm.org
