id,name,type,address,lat,lon,phone,accepts,pets,sobriety,id_required,referral_required,sex_offender_ok,reports_to,curfew,max_stay,belongings,accessibility,languages,cost,hours,intake_hours,seasonal,capacity_signal,last_verified,verified_by,method,flag,notes
durham-nc-overture-9b4eeb6c,Parktown Food Hub,meal,"5123 Revere Rd, Durham",35.89444351196289,-78.90946197509766,+19844848475,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.ParktownFoodHub.org/
durham-nc-overture-adfad529,United Ministries of Durham,shelter,"410 Liberty St, Durham",35.9935188293457,-78.89582061767578,+19196820538,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.umdurham.org/get-hope-in-your-inbox.html
durham-nc-overture-ad90a247,PORCH-Durham,meal,"1800 Martin Luther King Jr Pkwy, Durham",35.96138000488281,-78.95655822753906,,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.porch-durham.org/
durham-nc-overture-a16b53d0,Durham Community Food Pantry,meal,"2020 Chapel Hill Rd, Durham",35.98947525024414,-78.92804718017578,+19192861964,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.catholiccharitiesraleigh.org/dcfp/
durham-nc-overture-44e99bb2,VOA Durham Maple Court,shelter,"207 Commons Blvd, Durham",36.04103469848633,-78.89403533935547,+19194770571,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.christianvolunteering.org/org/volunteers-america-maple-court.jsp
durham-nc-overture-a1b252d1,Durham Rescue Mission,shelter,"1201 E Main St, Durham",35.9874153137207,-78.887451171875,+19196889641,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.DurhamRescueMission.org/
durham-nc-overture-360a93f8,Immanuel Temple Sda Community Service - Food Distribution Center,meal,"2102 S Alston Ave, Durham",35.96076202392578,-78.88855743408203,19199731638,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://immanueltemplechurch.com
durham-nc-overture-2eee944d,Harper's Home,shelter,"2101 Strebor St, Durham",36.03111267089844,-78.9212646484375,+19196100049,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://harpershomenc.org/
durham-nc-overture-23160f40,Genesis Home,shelter,"300 N Queen St, Durham",35.99512481689453,-78.8945083618164,19196835878,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: genesishome.org
durham-nc-overture-650e36c4,Seeds: Southeastern Efforts Developing Sustainable Spaces - Food Distribution Center,meal,"706 Gilbert St, Durham",35.995635986328125,-78.89020538330078,19196831197,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: seedsnc.org
