id,name,type,address,lat,lon,phone,accepts,pets,sobriety,id_required,referral_required,sex_offender_ok,reports_to,curfew,max_stay,belongings,accessibility,languages,cost,hours,intake_hours,seasonal,capacity_signal,last_verified,verified_by,method,flag,notes
kent-mi-overture-628cb9e0,Senior Meals Program Food Pantry,meal,"1954 Fuller Ave NE, Grand Rapids",42.99777603149414,-85.63928985595703,+16164593111,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://seniormealsonwheels.org
kent-mi-overture-aa0ef627,Gdt Estella C Dokes Renal Food Bank,meal,"900 Leonard St NW, Grand Rapids",42.9849739074707,-85.6915512084961,+16162046350,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://overturemaps.org/
kent-mi-overture-68f8de1a,Northwest Food Pantry,meal,"1224 Davis Ave NW, Grand Rapids",42.986026763916016,-85.68549346923828,+16163005079,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://nwfoodpantry.org/
kent-mi-overture-9eecddd6,Saint Alphonsus Parish Food & Clothing Store - Food Pantry,meal,"228 Carrier St NE, Grand Rapids",42.987972259521484,-85.6637954711914,16169134404,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://stalphonsusgr.org
kent-mi-overture-3f5266e0,Mel Trotter Ministries,shelter,"225 Commerce Ave SW, Grand Rapids",42.959205627441406,-85.66917419433594,+16164548249,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.meltrotter.org/
kent-mi-overture-7c384ba4,Exodus Place,shelter,"322 Front Ave SW, Grand Rapids",42.956748962402344,-85.68324279785156,+16162429130,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://linktr.ee/exodusplace
kent-mi-overture-20f56e3c,Community Pantry,meal,"4450 Poinsettia Ave SE, Kentwood",42.88243865966797,-85.63421630859375,+16165382340,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.unityreformed.org/pantry
kent-mi-overture-995db901,NE Supper House,meal,"214 Spencer St NE, Grand Rapids",42.98508834838867,-85.66387939453125,+16164541097,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.necmgr.org/
kent-mi-overture-31a2ff9a,North End Community Ministry,meal,"214 Spencer St NE, Grand Rapids",42.988128662109375,-85.66478729248047,+16164541097,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.NECMGR.org/
kent-mi-overture-27543a2a,Well House,shelter,"600 Cass Ave SE, Grand Rapids",42.951416015625,-85.6628189086914,+16162453910,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.wellhousegr.org/
kent-mi-overture-86ffe275,South End Community Outreach Ministries - Food Distribution Center,meal,"1545 Buchanan Ave SW, Grand Rapids",42.935211181640625,-85.67267608642578,16164527684,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.secomministries.org
kent-mi-overture-301d9594,SECOM Resource Center,meal,"751 Burton St SE, Grand Rapids",42.92760467529297,-85.64856719970703,+16164527684,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.secomministries.org/
kent-mi-overture-ca790d90,The Grand Rapids HELP Center,shelter,"4756 Stauffer Ave SE, Kentwood",42.87751770019531,-85.61460876464844,+16162167629,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.thegrandrapidshelpcenter.org/
kent-mi-overture-5590a551,Community Rebuilders,shelter,"1120 Monroe Ave NW, Grand Rapids",42.982887268066406,-85.6698989868164,+16164585102,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.communityrebuilders.org/
kent-mi-overture-bffb4c02,Downtown Food Pantry,meal,"47 Jefferson Ave SE, Grand Rapids",42.96173858642578,-85.66478729248047,16164566115,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://westminstergr.org
kent-mi-overture-02b81c35,Feeding America West Michigan,meal,"3070 Shaffer Ave SE, Kentwood",42.90727615356445,-85.58661651611328,+16167843250,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.feedwm.org/
kent-mi-overture-c98d39c5,The Green Apple,meal,"4307 Kalamazoo Ave SE, Grand Rapids",42.8853645324707,-85.62796020507812,+16164559411,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://thegreenapplepantry.org/
kent-mi-overture-3593fc97,God's Kitchen,meal,"303 Division Ave S, Grand Rapids",42.957672119140625,-85.66781616210938,+16164544110,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.ccwestmi.org
kent-mi-overture-84dc448d,Family Network,meal,"1029 44th St SW, Wyoming",42.88471221923828,-85.69039154052734,+16168859919,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.fntw.org/
kent-mi-overture-e75a2fbd,Feeding America West Michigan,meal,"864 W River Center Dr NE, Comstock Park",43.04861068725586,-85.65011596679688,16167843250,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://feedwm.org
kent-mi-overture-54403ef8,Shepherds of Independence,shelter,"1400 Morgan St NW, Grand Rapids",42.983978271484375,-85.70201873779297,+16167326351,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.shepherdsonline.org/
kent-mi-overture-ae7f793b,"Loaves & Fishes Food Pantry Belmont, Michigan",meal,"1200 Post Dr NE, Belmont",43.09413146972656,-85.63814544677734,+16167841111,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://overturemaps.org/
kent-mi-overture-fd045358,Matthews House Ministry,shelter,"766 7th St NW, Grand Rapids",42.97792434692383,-85.68783569335938,+16162333006,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://matthewshouseministry.org/
