id,name,type,address,lat,lon,phone,accepts,pets,sobriety,id_required,referral_required,sex_offender_ok,reports_to,curfew,max_stay,belongings,accessibility,languages,cost,hours,intake_hours,seasonal,capacity_signal,last_verified,verified_by,method,flag,notes
hidalgo-tx-overture-1e455ba2,Mujeres Unidas Women Together,shelter,"420 N 21st St, McAllen",26.209026336669922,-98.24091339111328,+19566642826,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.mujeresunidas.org
hidalgo-tx-overture-95d29e70,Food Bank Of The Rio Grande Valley,meal,"2601 Zinnia Ave, McAllen",26.252107620239258,-98.24337005615234,+19566828101,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.foodbankrgv.com
hidalgo-tx-overture-f8c38075,Manna Food Pantry,meal,"4200 N McColl Rd, McAllen",26.238929748535156,-98.20406341552734,19566863784,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.fumcmcallen.org
hidalgo-tx-overture-0c118742,Food Bank of the Rio Grande Valley,meal,"724 N Cage Blvd, Pharr",26.201723098754883,-98.18192291259766,+19566828101,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://foodbankrgv.com/stay-connected/volunteer/
hidalgo-tx-overture-7d5b63c1,UTRGV Student Food Pantry,meal,"1375-1447 W University Dr, Edinburg",26.304567337036133,-98.17639923095703,+19566653663,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.utrgv.edu/foodpantry/
hidalgo-tx-overture-d9975dbf,ESDAC Maranatha Food Pantry,meal,"602 W Wisconsin Rd, Edinburg",26.269075393676758,-98.1766586303711,,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.esdachurch.org/
hidalgo-tx-overture-71e28d75,Penitas Community Food Pantry,meal,"406 S Main St, Penitas",26.23897933959961,-98.44187927246094,+19563587212,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://overturemaps.org/
hidalgo-tx-overture-4a0f4cc1,La Joya Housing Authority,shelter,"945 S Leo Ave, La Joya",26.238693237304688,-98.48063659667969,+19565817069,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://lajoyahousingauthority.org
hidalgo-tx-overture-6a0cfa37,St. John’s Food Pantry,meal,"2500 N 10th St, McAllen",26.226049423217773,-98.22600555419922,+19567393781,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://overturemaps.org/
hidalgo-tx-overture-26d1f8b6,Open Hands Food Pantry,meal,"301 S 17th St, Donna",26.166284561157227,-98.04579162597656,+19564616920,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://openhandsdonna.com/
