id,name,type,address,lat,lon,phone,accepts,pets,sobriety,id_required,referral_required,sex_offender_ok,reports_to,curfew,max_stay,belongings,accessibility,languages,cost,hours,intake_hours,seasonal,capacity_signal,last_verified,verified_by,method,flag,notes
los-angeles-ca-overture-a3eee50c,La Puente Outreach Center Food Pantry,meal,"15701 Hill St, La Puente",34.0263671875,-117.9507827758789,,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://overturemaps.org/
los-angeles-ca-overture-8d3473a9,Eagles Soar High,meal,"25350 Magic Mountain Pkwy Ste 300, Valencia",34.42338562011719,-118.57767486572266,+18007290290,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://overturemaps.org/
los-angeles-ca-overture-af1aeaca,Hope For Home Pomona,shelter,"1400 E Mission Blvd, Pomona",34.05536651611328,-117.72811126708984,+19097661845,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://overturemaps.org/
los-angeles-ca-overture-36aaa2bd,Pomona Valley Food Bank,meal,"284 E Holt Ave, Pomona",34.06201934814453,-117.74639892578125,+16262000356,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.pomonafoodbank.org/
los-angeles-ca-overture-da147bf5,Shepherd's Pantry,meal,"657 E Arrow Hwy, Glendora",34.10689926147461,-117.85099029541016,+16268527630,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.shepherdspantry.com
los-angeles-ca-overture-1cbfa7e5,Asi Beach Pantry,meal,"1212 N Bellflower Blvd, Long Beach",33.78174591064453,-118.12093353271484,15629855264,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: asicsulb.org
los-angeles-ca-overture-f61b9a8e,Elim Community Food Pantry,meal,"550 S Hollenbeck Ave, Covina",34.08000183105469,-117.8985824584961,16269155300,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.elimpantry.org/%20http:
los-angeles-ca-overture-6acedc93,Union Station Homeless Services,shelter,"825 E Orange Grove Blvd, Pasadena",34.15827941894531,-118.13361358642578,+16262404550,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://ushs.org/
los-angeles-ca-overture-425a51dd,Rosemary Pyatt Trinity Outreach Center,meal,"18512 E Ave Q, Los Angeles County",34.587005615234375,-117.8000259399414,+16619441225,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.stjohnholytrinityamec.com/rosemary-pyatt-trinity-outreach-center/
los-angeles-ca-overture-084f26f6,Women's & Children's Crisis Shelter,shelter,"7702 Washington Ave 2nd Floor, Whittier",33.9716911315918,-118.03484344482422,+15629453937,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.wccshope.org/charity-organization-wish-list
los-angeles-ca-overture-3c74acbf,Santa Clarita Valley Food Pantry,meal,"24133 Railroad Ave, Santa Clarita",34.376487731933594,-118.5252685546875,16612555001,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://scvfoodpantry.org
los-angeles-ca-overture-b03fb0fe,Shepherd's Pantry- Baldwin Park,meal,"13020 Francisquito Ave, Baldwin Park",34.0787239074707,-117.98808288574219,+16268527630,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://overturemaps.org/
los-angeles-ca-overture-6362aca9,Inland Valley Hope Partners,shelter,"1753 N Park Ave, Pomona",34.07753372192383,-117.75347137451172,+19096223806,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://inlandvalleyhopepartners.org/
los-angeles-ca-overture-f0223e0b,Valley Oasis,shelter,"43434 E Sahuayo St, Lancaster",34.672428131103516,-118.1275405883789,+16619456736,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.valleyoasis.org/
los-angeles-ca-overture-6546f2cb,Interfaith Food Center,meal,"11819 Burke St, Santa Fe Springs",33.96286392211914,-118.0650634765625,+15629031478,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.interfaithfoodcenter.org/donate/
los-angeles-ca-overture-5b1e36f2,Santa Clarita Grocery,meal,"21176 Centre Pointe Pkwy, Santa Clarita",34.409786224365234,-118.50631713867188,+16614257575,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://SantaClaritaGrocery.org/
los-angeles-ca-overture-f59a654c,God's Pantry,meal,"250 E Center St, Pomona",34.061405181884766,-117.74674987792969,+19097668038,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://www.gods-pantry.org/
los-angeles-ca-overture-86457633,Advancing Communities Together,shelter,"38626 9th St E, Palmdale",34.58543014526367,-118.1141357421875,+16612668900,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: https://linktr.ee/act4avyouth
los-angeles-ca-overture-b5a5dd78,Helping Hands Outreach,shelter,"5150 Candlewood St Ste 24a, Lakewood",33.85333251953125,-118.13265228271484,+18009356085,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.hhollc.org
los-angeles-ca-overture-ec038422,Soroptimist Village,shelter,"12657 Foster Rd UNIT 47, Norwalk",33.910491943359375,-118.06267547607422,+15628688044,,,,,,,,,,,,,,,,,,2026-09-03,,website,ok,Source: http://www.sinorwalk.org
